ISCO 08	CP2021	unique ID	ID	identity term	toxicity	number	word's gender	gender specification	second category	further specification	glossary	language	notes
817	7.1.4.1.0	751_1-p-f-b-it	751_1	le conduttrici di impianti per la fabbricazione in serie di pannelli in legno	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.2.0	751_2-s-n-*-it	751_2	l'operat* di impianti per la preparazione della pasta di legno e di altri materiali per cartiera	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.2.0	751_2-s-m-b-it	751_2	l'operatore di impianti per la preparazione della pasta di legno e di altri materiali per cartiera	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.2.0	751_2-s-f-b-it	751_2	l'operatrice di impianti per la preparazione della pasta di legno e di altri materiali per cartiera	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.2.0	751_2-p-n-*-it	751_2	l* operat* di impianti per la preparazione della pasta di legno e di altri materiali per cartiera	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.2.0	751_2-p-m-b-it	751_2	gli operatori di impianti per la preparazione della pasta di legno e di altri materiali per cartiera	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.2.0	751_2-p-f-b-it	751_2	le operatrici di impianti per la preparazione della pasta di legno e di altri materiali per cartiera	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.3.0	751_3-s-n-*-it	751_3	l'operat* di impianti per la fabbricazione della carta	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.3.0	751_3-s-m-b-it	751_3	l'operatore di impianti per la fabbricazione della carta	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.3.0	751_3-s-f-b-it	751_3	l'operatrice di impianti per la fabbricazione della carta	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.3.0	751_3-p-n-*-it	751_3	l* operat* di impianti per la fabbricazione della carta	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.3.0	751_3-p-m-b-it	751_3	gli operatori di impianti per la fabbricazione della carta	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
817	7.1.4.3.0	751_3-p-f-b-it	751_3	le operatrici di impianti per la fabbricazione della carta	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.1.0	752_1-sp-n-*-it	752_1	l* condutt* di impianti per dosare, miscelare e impastare materiali per la produzione del vetro, della ceramica e dei laterizi	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.1.0	752_1-s-m-b-it	752_1	il conduttore di impianti per dosare, miscelare e impastare materiali per la produzione del vetro, della ceramica e dei laterizi	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.1.0	752_1-s-f-b-it	752_1	la conduttrice di impianti per dosare, miscelare e impastare materiali per la produzione del vetro, della ceramica e dei laterizi	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.1.0	752_1-p-m-b-it	752_1	i conduttori di impianti per dosare, miscelare e impastare materiali per la produzione del vetro, della ceramica e dei laterizi	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.1.0	752_1-p-f-b-it	752_1	le conduttrici di impianti per dosare, miscelare e impastare materiali per la produzione del vetro, della ceramica e dei laterizi	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.1	752_2-sp-n-*-it	752_2	l* condutt* di forni per la produzione del vetro	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.1	752_2-s-m-b-it	752_2	il conduttore di forni per la produzione del vetro	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.1	752_2-s-f-b-it	752_2	la conduttrice di forni per la produzione del vetro	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.1	752_2-p-m-b-it	752_2	i conduttori di forni per la produzione del vetro	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.1	752_2-p-f-b-it	752_2	le conduttrici di forni per la produzione del vetro	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.2	752_3-sp-n-*-it	752_3	l* condutt* di impianti per la lavorazione del vetro	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.2	752_3-s-m-b-it	752_3	il conduttore di impianti per la lavorazione del vetro	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.2	752_3-s-f-b-it	752_3	la conduttrice di impianti per la lavorazione del vetro	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.2	752_3-p-m-b-it	752_3	i conduttori di impianti per la lavorazione del vetro	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.2.2	752_3-p-f-b-it	752_3	le conduttrici di impianti per la lavorazione del vetro	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.1	752_4-sp-n-*-it	752_4	l* condutt* di impianti per la formatura di articoli in ceramica e terracotta	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.1	752_4-s-m-b-it	752_4	il conduttore di impianti per la formatura di articoli in ceramica e terracotta	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.1	752_4-s-f-b-it	752_4	la conduttrice di impianti per la formatura di articoli in ceramica e terracotta	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.1	752_4-p-m-b-it	752_4	i conduttori di impianti per la formatura di articoli in ceramica e terracotta	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.1	752_4-p-f-b-it	752_4	le conduttrici di impianti per la formatura di articoli in ceramica e terracotta	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.2	752_5-sp-n-*-it	752_5	l* condutt* di forni per la produzione di articoli in ceramica e terracotta	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.2	752_5-s-m-b-it	752_5	il conduttore di forni per la produzione di articoli in ceramica e terracotta	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.2	752_5-s-f-b-it	752_5	la conduttrice di forni per la produzione di articoli in ceramica e terracotta	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.2	752_5-p-m-b-it	752_5	i conduttori di forni per la produzione di articoli in ceramica e terracotta	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.3.2	752_5-p-f-b-it	752_5	le conduttrici di forni per la produzione di articoli in ceramica e terracotta	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.1	752_6-sp-n-*-it	752_6	l* condutt* di impianti per la formatura di laterizi	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.1	752_6-s-m-b-it	752_6	il conduttore di impianti per la formatura di laterizi	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.1	752_6-s-f-b-it	752_6	la conduttrice di impianti per la formatura di laterizi	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.1	752_6-p-m-b-it	752_6	i conduttori di impianti per la formatura di laterizi	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.1	752_6-p-f-b-it	752_6	le conduttrici di impianti per la formatura di laterizi	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.2	752_7-sp-n-*-it	752_7	l* condutt* di forni per la produzione di laterizi	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.2	752_7-s-m-b-it	752_7	il conduttore di forni per la produzione di laterizi	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.2	752_7-s-f-b-it	752_7	la conduttrice di forni per la produzione di laterizi	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.2	752_7-p-m-b-it	752_7	i conduttori di forni per la produzione di laterizi	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.3.4.2	752_7-p-f-b-it	752_7	le conduttrici di forni per la produzione di laterizi	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.6.1.0	752_8-sp-n-*-it	752_8	l* condutt* di caldaie a vapore e di motori termici in impianti industriali	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.6.1.0	752_8-s-m-b-it	752_8	il conduttore di caldaie a vapore e di motori termici in impianti industriali	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.6.1.0	752_8-s-f-b-it	752_8	la conduttrice di caldaie a vapore e di motori termici in impianti industriali	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.6.1.0	752_8-p-m-b-it	752_8	i conduttori di caldaie a vapore e di motori termici in impianti industriali	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.1.6.1.0	752_8-p-f-b-it	752_8	le conduttrici di caldaie a vapore e di motori termici in impianti industriali	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.2.8.1.0	752_9-s-n-*-it	752_9	l'addett* a macchine confezionatrici e al confezionamento di prodotti industriali	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.2.8.1.0	752_9-s-m-b-it	752_9	l'addetto a macchine confezionatrici e al confezionamento di prodotti industriali	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.2.8.1.0	752_9-s-f-b-it	752_9	l'addetta a macchine confezionatrici e al confezionamento di prodotti industriali	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.2.8.1.0	752_9-p-n-*-it	752_9	l* addett* a macchine confezionatrici e al confezionamento di prodotti industriali	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.2.8.1.0	752_9-p-m-b-it	752_9	gli addetti a macchine confezionatrici e al confezionamento di prodotti industriali	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.2.8.1.0	752_9-p-f-b-it	752_9	le addette a macchine confezionatrici e al confezionamento di prodotti industriali	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
818	7.4.5.2.0	752_10-sp-n-*-it	752_10	l* condutt* di caldaie e altre attrezzature navali	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
